instrument_token,exchange_token,tradingsymbol,name,last_price,expiry,strike,tick_size,lot_size,instrument_type,segment,exchange
39814402,155525,NTPC26JUN470PE,"NTPC",0,2026-06-30,470,0.05,1500,PE,NFO-OPT,NFO
39814146,155524,NTPC26JUN470CE,"NTPC",0,2026-06-30,470,0.05,1500,CE,NFO-OPT,NFO
39780866,155394,NTPC26JUN375CE,"NTPC",0,2026-06-30,375,0.05,1500,CE,NFO-OPT,NFO
39781122,155395,NTPC26JUN375PE,"NTPC",0,2026-06-30,375,0.05,1500,PE,NFO-OPT,NFO
39780354,155392,NTPC26JUN370CE,"NTPC",0,2026-06-30,370,0.05,1500,CE,NFO-OPT,NFO
39780610,155393,NTPC26JUN370PE,"NTPC",0,2026-06-30,370,0.05,1500,PE,NFO-OPT,NFO
39779842,155390,NTPC26JUN365CE,"NTPC",0,2026-06-30,365,0.05,1500,CE,NFO-OPT,NFO
39780098,155391,NTPC26JUN365PE,"NTPC",0,2026-06-30,365,0.05,1500,PE,NFO-OPT,NFO
39779330,155388,NTPC26JUN360CE,"NTPC",0,2026-06-30,360,0.05,1500,CE,NFO-OPT,NFO
39779586,155389,NTPC26JUN360PE,"NTPC",0,2026-06-30,360,0.05,1500,PE,NFO-OPT,NFO
39778818,155386,NTPC26JUN355CE,"NTPC",0,2026-06-30,355,0.05,1500,CE,NFO-OPT,NFO
39779074,155387,NTPC26JUN355PE,"NTPC",0,2026-06-30,355,0.05,1500,PE,NFO-OPT,NFO
39778306,155384,NTPC26JUN350CE,"NTPC",0,2026-06-30,350,0.05,1500,CE,NFO-OPT,NFO
39778562,155385,NTPC26JUN350PE,"NTPC",0,2026-06-30,350,0.05,1500,PE,NFO-OPT,NFO
39777794,155382,NTPC26JUN345CE,"NTPC",0,2026-06-30,345,0.05,1500,CE,NFO-OPT,NFO
39778050,155383,NTPC26JUN345PE,"NTPC",0,2026-06-30,345,0.05,1500,PE,NFO-OPT,NFO
39777282,155380,NTPC26JUN340CE,"NTPC",0,2026-06-30,340,0.05,1500,CE,NFO-OPT,NFO
39777538,155381,NTPC26JUN340PE,"NTPC",0,2026-06-30,340,0.05,1500,PE,NFO-OPT,NFO
39776770,155378,NTPC26JUN335CE,"NTPC",0,2026-06-30,335,0.05,1500,CE,NFO-OPT,NFO
39777026,155379,NTPC26JUN335PE,"NTPC",0,2026-06-30,335,0.05,1500,PE,NFO-OPT,NFO
39776258,155376,NTPC26JUN330CE,"NTPC",0,2026-06-30,330,0.05,1500,CE,NFO-OPT,NFO
39776514,155377,NTPC26JUN330PE,"NTPC",0,2026-06-30,330,0.05,1500,PE,NFO-OPT,NFO
39775234,155372,NTPC26JUN320CE,"NTPC",0,2026-06-30,320,0.05,1500,CE,NFO-OPT,NFO
39775490,155373,NTPC26JUN320PE,"NTPC",0,2026-06-30,320,0.05,1500,PE,NFO-OPT,NFO
39774210,155368,NTPC26JUN310CE,"NTPC",0,2026-06-30,310,0.05,1500,CE,NFO-OPT,NFO
39774466,155369,NTPC26JUN310PE,"NTPC",0,2026-06-30,310,0.05,1500,PE,NFO-OPT,NFO
39773186,155364,NTPC26JUN300CE,"NTPC",0,2026-06-30,300,0.05,1500,CE,NFO-OPT,NFO
39773442,155365,NTPC26JUN300PE,"NTPC",0,2026-06-30,300,0.05,1500,PE,NFO-OPT,NFO
37439746,146249,NUVAMA26APR1360CE,"NUVAMA",0,2026-04-28,1360,0.05,500,CE,NFO-OPT,NFO
37440002,146250,NUVAMA26APR1360PE,"NUVAMA",0,2026-04-28,1360,0.05,500,PE,NFO-OPT,NFO
34419458,134451,NUVAMA26APR1380CE,"NUVAMA",0,2026-04-28,1380,0.05,500,CE,NFO-OPT,NFO
34426370,134478,NUVAMA26APR1380PE,"NUVAMA",0,2026-04-28,1380,0.05,500,PE,NFO-OPT,NFO
34418946,134449,NUVAMA26APR1340CE,"NUVAMA",0,2026-04-28,1340,0.05,500,CE,NFO-OPT,NFO
34419202,134450,NUVAMA26APR1340PE,"NUVAMA",0,2026-04-28,1340,0.05,500,PE,NFO-OPT,NFO
37440258,146251,NUVAMA26APR1400CE,"NUVAMA",0,2026-04-28,1400,0.05,500,CE,NFO-OPT,NFO
37440514,146252,NUVAMA26APR1400PE,"NUVAMA",0,2026-04-28,1400,0.05,500,PE,NFO-OPT,NFO
37434882,146230,NUVAMA26APR1320CE,"NUVAMA",0,2026-04-28,1320,0.05,500,CE,NFO-OPT,NFO
37439490,146248,NUVAMA26APR1320PE,"NUVAMA",0,2026-04-28,1320,0.05,500,PE,NFO-OPT,NFO
34426626,134479,NUVAMA26APR1420CE,"NUVAMA",0,2026-04-28,1420,0.05,500,CE,NFO-OPT,NFO
34427906,134484,NUVAMA26APR1420PE,"NUVAMA",0,2026-04-28,1420,0.05,500,PE,NFO-OPT,NFO
34416642,134440,NUVAMA26APR1300CE,"NUVAMA",0,2026-04-28,1300,0.05,500,CE,NFO-OPT,NFO
34416898,134441,NUVAMA26APR1300PE,"NUVAMA",0,2026-04-28,1300,0.05,500,PE,NFO-OPT,NFO
37440770,146253,NUVAMA26APR1440CE,"NUVAMA",0,2026-04-28,1440,0.05,500,CE,NFO-OPT,NFO
37441026,146254,NUVAMA26APR1440PE,"NUVAMA",0,2026-04-28,1440,0.05,500,PE,NFO-OPT,NFO
37430530,146213,NUVAMA26APR1280CE,"NUVAMA",0,2026-04-28,1280,0.05,500,CE,NFO-OPT,NFO
37434626,146229,NUVAMA26APR1280PE,"NUVAMA",0,2026-04-28,1280,0.05,500,PE,NFO-OPT,NFO
34428162,134485,NUVAMA26APR1460CE,"NUVAMA",0,2026-04-28,1460,0.05,500,CE,NFO-OPT,NFO
34428418,134486,NUVAMA26APR1460PE,"NUVAMA",0,2026-04-28,1460,0.05,500,PE,NFO-OPT,NFO
34416130,134438,NUVAMA26APR1260CE,"NUVAMA",0,2026-04-28,1260,0.05,500,CE,NFO-OPT,NFO
34416386,134439,NUVAMA26APR1260PE,"NUVAMA",0,2026-04-28,1260,0.05,500,PE,NFO-OPT,NFO
37441282,146255,NUVAMA26APR1480CE,"NUVAMA",0,2026-04-28,1480,0.05,500,CE,NFO-OPT,NFO
37441538,146256,NUVAMA26APR1480PE,"NUVAMA",0,2026-04-28,1480,0.05,500,PE,NFO-OPT,NFO
37429506,146209,NUVAMA26APR1240CE,"NUVAMA",0,2026-04-28,1240,0.05,500,CE,NFO-OPT,NFO
37430274,146212,NUVAMA26APR1240PE,"NUVAMA",0,2026-04-28,1240,0.05,500,PE,NFO-OPT,NFO
34428674,134487,NUVAMA26APR1500CE,"NUVAMA",0,2026-04-28,1500,0.05,500,CE,NFO-OPT,NFO
34428930,134488,NUVAMA26APR1500PE,"NUVAMA",0,2026-04-28,1500,0.05,500,PE,NFO-OPT,NFO
34415618,134436,NUVAMA26APR1220CE,"NUVAMA",0,2026-04-28,1220,0.05,500,CE,NFO-OPT,NFO
34415874,134437,NUVAMA26APR1220PE,"NUVAMA",0,2026-04-28,1220,0.05,500,PE,NFO-OPT,NFO
37442050,146258,NUVAMA26APR1520PE,"NUVAMA",0,2026-04-28,1520,0.05,500,PE,NFO-OPT,NFO
37442306,146259,NUVAMA26APR1560CE,"NUVAMA",0,2026-04-28,1560,0.05,500,CE,NFO-OPT,NFO
37442562,146260,NUVAMA26APR1560PE,"NUVAMA",0,2026-04-28,1560,0.05,500,PE,NFO-OPT,NFO
37441794,146257,NUVAMA26APR1520CE,"NUVAMA",0,2026-04-28,1520,0.05,500,CE,NFO-OPT,NFO
37428994,146207,NUVAMA26APR1200CE,"NUVAMA",0,2026-04-28,1200,0.05,500,CE,NFO-OPT,NFO
37429250,146208,NUVAMA26APR1200PE,"NUVAMA",0,2026-04-28,1200,0.05,500,PE,NFO-OPT,NFO
34415106,134434,NUVAMA26APR1180CE,"NUVAMA",0,2026-04-28,1180,0.05,500,CE,NFO-OPT,NFO
34415362,134435,NUVAMA26APR1180PE,"NUVAMA",0,2026-04-28,1180,0.05,500,PE,NFO-OPT,NFO
37428482,146205,NUVAMA26APR1160CE,"NUVAMA",0,2026-04-28,1160,0.05,500,CE,NFO-OPT,NFO
37428738,146206,NUVAMA26APR1160PE,"NUVAMA",0,2026-04-28,1160,0.05,500,PE,NFO-OPT,NFO
34414594,134432,NUVAMA26APR1140CE,"NUVAMA",0,2026-04-28,1140,0.05,500,CE,NFO-OPT,NFO
34414850,134433,NUVAMA26APR1140PE,"NUVAMA",0,2026-04-28,1140,0.05,500,PE,NFO-OPT,NFO
37427970,146203,NUVAMA26APR1120CE,"NUVAMA",0,2026-04-28,1120,0.05,500,CE,NFO-OPT,NFO
37428226,146204,NUVAMA26APR1120PE,"NUVAMA",0,2026-04-28,1120,0.05,500,PE,NFO-OPT,NFO
34414082,134430,NUVAMA26APR1100CE,"NUVAMA",0,2026-04-28,1100,0.05,500,CE,NFO-OPT,NFO
34414338,134431,NUVAMA26APR1100PE,"NUVAMA",0,2026-04-28,1100,0.05,500,PE,NFO-OPT,NFO
37427458,146201,NUVAMA26APR1080CE,"NUVAMA",0,2026-04-28,1080,0.05,500,CE,NFO-OPT,NFO
37427714,146202,NUVAMA26APR1080PE,"NUVAMA",0,2026-04-28,1080,0.05,500,PE,NFO-OPT,NFO
34413570,134428,NUVAMA26APR1060CE,"NUVAMA",0,2026-04-28,1060,0.05,500,CE,NFO-OPT,NFO
34413826,134429,NUVAMA26APR1060PE,"NUVAMA",0,2026-04-28,1060,0.05,500,PE,NFO-OPT,NFO
37426946,146199,NUVAMA26APR1040CE,"NUVAMA",0,2026-04-28,1040,0.05,500,CE,NFO-OPT,NFO
37427202,146200,NUVAMA26APR1040PE,"NUVAMA",0,2026-04-28,1040,0.05,500,PE,NFO-OPT,NFO
34413058,134426,NUVAMA26APR1020CE,"NUVAMA",0,2026-04-28,1020,0.05,500,CE,NFO-OPT,NFO
34413314,134427,NUVAMA26APR1020PE,"NUVAMA",0,2026-04-28,1020,0.05,500,PE,NFO-OPT,NFO
37426434,146197,NUVAMA26APR1000CE,"NUVAMA",0,2026-04-28,1000,0.05,500,CE,NFO-OPT,NFO
37426690,146198,NUVAMA26APR1000PE,"NUVAMA",0,2026-04-28,1000,0.05,500,PE,NFO-OPT,NFO
34412802,134425,NUVAMA26APR980PE,"NUVAMA",0,2026-04-28,980,0.05,500,PE,NFO-OPT,NFO
37425922,146195,NUVAMA26APR960CE,"NUVAMA",0,2026-04-28,960,0.05,500,CE,NFO-OPT,NFO
37426178,146196,NUVAMA26APR960PE,"NUVAMA",0,2026-04-28,960,0.05,500,PE,NFO-OPT,NFO
37424898,146191,NUVAMA26APR880CE,"NUVAMA",0,2026-04-28,880,0.05,500,CE,NFO-OPT,NFO
37425154,146192,NUVAMA26APR880PE,"NUVAMA",0,2026-04-28,880,0.05,500,PE,NFO-OPT,NFO
34472450,134658,NUVAMA26MAY1360CE,"NUVAMA",0,2026-05-26,1360,0.05,500,CE,NFO-OPT,NFO
34472706,134659,NUVAMA26MAY1360PE,"NUVAMA",0,2026-05-26,1360,0.05,500,PE,NFO-OPT,NFO
39847426,155654,NUVAMA26MAY1380CE,"NUVAMA",0,2026-05-26,1380,0.05,500,CE,NFO-OPT,NFO
39847682,155655,NUVAMA26MAY1380PE,"NUVAMA",0,2026-05-26,1380,0.05,500,PE,NFO-OPT,NFO
39846914,155652,NUVAMA26MAY1340CE,"NUVAMA",0,2026-05-26,1340,0.05,500,CE,NFO-OPT,NFO
39847170,155653,NUVAMA26MAY1340PE,"NUVAMA",0,2026-05-26,1340,0.05,500,PE,NFO-OPT,NFO
34472962,134660,NUVAMA26MAY1400CE,"NUVAMA",0,2026-05-26,1400,0.05,500,CE,NFO-OPT,NFO
34484482,134705,NUVAMA26MAY1400PE,"NUVAMA",0,2026-05-26,1400,0.05,500,PE,NFO-OPT,NFO
34471938,134656,NUVAMA26MAY1320CE,"NUVAMA",0,2026-05-26,1320,0.05,500,CE,NFO-OPT,NFO
34472194,134657,NUVAMA26MAY1320PE,"NUVAMA",0,2026-05-26,1320,0.05,500,PE,NFO-OPT,NFO
39847938,155656,NUVAMA26MAY1420CE,"NUVAMA",0,2026-05-26,1420,0.05,500,CE,NFO-OPT,NFO
39848194,155657,NUVAMA26MAY1420PE,"NUVAMA",0,2026-05-26,1420,0.05,500,PE,NFO-OPT,NFO
39846402,155650,NUVAMA26MAY1300CE,"NUVAMA",0,2026-05-26,1300,0.05,500,CE,NFO-OPT,NFO
39846658,155651,NUVAMA26MAY1300PE,"NUVAMA",0,2026-05-26,1300,0.05,500,PE,NFO-OPT,NFO
34484738,134706,NUVAMA26MAY1440CE,"NUVAMA",0,2026-05-26,1440,0.05,500,CE,NFO-OPT,NFO
34484994,134707,NUVAMA26MAY1440PE,"NUVAMA",0,2026-05-26,1440,0.05,500,PE,NFO-OPT,NFO
34471426,134654,NUVAMA26MAY1280CE,"NUVAMA",0,2026-05-26,1280,0.05,500,CE,NFO-OPT,NFO
34471682,134655,NUVAMA26MAY1280PE,"NUVAMA",0,2026-05-26,1280,0.05,500,PE,NFO-OPT,NFO
39848450,155658,NUVAMA26MAY1460CE,"NUVAMA",0,2026-05-26,1460,0.05,500,CE,NFO-OPT,NFO
39848706,155659,NUVAMA26MAY1460PE,"NUVAMA",0,2026-05-26,1460,0.05,500,PE,NFO-OPT,NFO
39845890,155648,NUVAMA26MAY1260CE,"NUVAMA",0,2026-05-26,1260,0.05,500,CE,NFO-OPT,NFO
39846146,155649,NUVAMA26MAY1260PE,"NUVAMA",0,2026-05-26,1260,0.05,500,PE,NFO-OPT,NFO
34485250,134708,NUVAMA26MAY1480CE,"NUVAMA",0,2026-05-26,1480,0.05,500,CE,NFO-OPT,NFO
34485506,134709,NUVAMA26MAY1480PE,"NUVAMA",0,2026-05-26,1480,0.05,500,PE,NFO-OPT,NFO
34470914,134652,NUVAMA26MAY1240CE,"NUVAMA",0,2026-05-26,1240,0.05,500,CE,NFO-OPT,NFO
34471170,134653,NUVAMA26MAY1240PE,"NUVAMA",0,2026-05-26,1240,0.05,500,PE,NFO-OPT,NFO
39848962,155660,NUVAMA26MAY1500CE,"NUVAMA",0,2026-05-26,1500,0.05,500,CE,NFO-OPT,NFO
39849218,155661,NUVAMA26MAY1500PE,"NUVAMA",0,2026-05-26,1500,0.05,500,PE,NFO-OPT,NFO
39845378,155646,NUVAMA26MAY1220CE,"NUVAMA",0,2026-05-26,1220,0.05,500,CE,NFO-OPT,NFO
39845634,155647,NUVAMA26MAY1220PE,"NUVAMA",0,2026-05-26,1220,0.05,500,PE,NFO-OPT,NFO
34486018,134711,NUVAMA26MAY1520PE,"NUVAMA",0,2026-05-26,1520,0.05,500,PE,NFO-OPT,NFO
34486274,134712,NUVAMA26MAY1560CE,"NUVAMA",0,2026-05-26,1560,0.05,500,CE,NFO-OPT,NFO
34486530,134713,NUVAMA26MAY1560PE,"NUVAMA",0,2026-05-26,1560,0.05,500,PE,NFO-OPT,NFO
34485762,134710,NUVAMA26MAY1520CE,"NUVAMA",0,2026-05-26,1520,0.05,500,CE,NFO-OPT,NFO
34470402,134650,NUVAMA26MAY1200CE,"NUVAMA",0,2026-05-26,1200,0.05,500,CE,NFO-OPT,NFO
34470658,134651,NUVAMA26MAY1200PE,"NUVAMA",0,2026-05-26,1200,0.05,500,PE,NFO-OPT,NFO
39844866,155644,NUVAMA26MAY1180CE,"NUVAMA",0,2026-05-26,1180,0.05,500,CE,NFO-OPT,NFO
39845122,155645,NUVAMA26MAY1180PE,"NUVAMA",0,2026-05-26,1180,0.05,500,PE,NFO-OPT,NFO
34469890,134648,NUVAMA26MAY1160CE,"NUVAMA",0,2026-05-26,1160,0.05,500,CE,NFO-OPT,NFO
34470146,134649,NUVAMA26MAY1160PE,"NUVAMA",0,2026-05-26,1160,0.05,500,PE,NFO-OPT,NFO
39844354,155642,NUVAMA26MAY1140CE,"NUVAMA",0,2026-05-26,1140,0.05,500,CE,NFO-OPT,NFO
39844610,155643,NUVAMA26MAY1140PE,"NUVAMA",0,2026-05-26,1140,0.05,500,PE,NFO-OPT,NFO
34469378,134646,NUVAMA26MAY1120CE,"NUVAMA",0,2026-05-26,1120,0.05,500,CE,NFO-OPT,NFO
34469634,134647,NUVAMA26MAY1120PE,"NUVAMA",0,2026-05-26,1120,0.05,500,PE,NFO-OPT,NFO
39843842,155640,NUVAMA26MAY1100CE,"NUVAMA",0,2026-05-26,1100,0.05,500,CE,NFO-OPT,NFO
39844098,155641,NUVAMA26MAY1100PE,"NUVAMA",0,2026-05-26,1100,0.05,500,PE,NFO-OPT,NFO
34468866,134644,NUVAMA26MAY1080CE,"NUVAMA",0,2026-05-26,1080,0.05,500,CE,NFO-OPT,NFO
34469122,134645,NUVAMA26MAY1080PE,"NUVAMA",0,2026-05-26,1080,0.05,500,PE,NFO-OPT,NFO
39843330,155638,NUVAMA26MAY1060CE,"NUVAMA",0,2026-05-26,1060,0.05,500,CE,NFO-OPT,NFO
39843586,155639,NUVAMA26MAY1060PE,"NUVAMA",0,2026-05-26,1060,0.05,500,PE,NFO-OPT,NFO
34468354,134642,NUVAMA26MAY1040CE,"NUVAMA",0,2026-05-26,1040,0.05,500,CE,NFO-OPT,NFO
34468610,134643,NUVAMA26MAY1040PE,"NUVAMA",0,2026-05-26,1040,0.05,500,PE,NFO-OPT,NFO
39823874,155562,NUVAMA26MAY1020CE,"NUVAMA",0,2026-05-26,1020,0.05,500,CE,NFO-OPT,NFO
39824130,155563,NUVAMA26MAY1020PE,"NUVAMA",0,2026-05-26,1020,0.05,500,PE,NFO-OPT,NFO
34467842,134640,NUVAMA26MAY1000CE,"NUVAMA",0,2026-05-26,1000,0.05,500,CE,NFO-OPT,NFO
34468098,134641,NUVAMA26MAY1000PE,"NUVAMA",0,2026-05-26,1000,0.05,500,PE,NFO-OPT,NFO
34467330,134638,NUVAMA26MAY960CE,"NUVAMA",0,2026-05-26,960,0.05,500,CE,NFO-OPT,NFO
34467586,134639,NUVAMA26MAY960PE,"NUVAMA",0,2026-05-26,960,0.05,500,PE,NFO-OPT,NFO
39852034,155672,NUVAMA26JUN960CE,"NUVAMA",0,2026-06-30,960,0.05,500,CE,NFO-OPT,NFO
39852290,155673,NUVAMA26JUN960PE,"NUVAMA",0,2026-06-30,960,0.05,500,PE,NFO-OPT,NFO
39852546,155674,NUVAMA26JUN1000CE,"NUVAMA",0,2026-06-30,1000,0.05,500,CE,NFO-OPT,NFO
39852802,155675,NUVAMA26JUN1000PE,"NUVAMA",0,2026-06-30,1000,0.05,500,PE,NFO-OPT,NFO
39853058,155676,NUVAMA26JUN1040CE,"NUVAMA",0,2026-06-30,1040,0.05,500,CE,NFO-OPT,NFO
39853314,155677,NUVAMA26JUN1040PE,"NUVAMA",0,2026-06-30,1040,0.05,500,PE,NFO-OPT,NFO
39853570,155678,NUVAMA26JUN1080CE,"NUVAMA",0,2026-06-30,1080,0.05,500,CE,NFO-OPT,NFO
39853826,155679,NUVAMA26JUN1080PE,"NUVAMA",0,2026-06-30,1080,0.05,500,PE,NFO-OPT,NFO
39854082,155680,NUVAMA26JUN1120CE,"NUVAMA",0,2026-06-30,1120,0.05,500,CE,NFO-OPT,NFO
39854338,155681,NUVAMA26JUN1120PE,"NUVAMA",0,2026-06-30,1120,0.05,500,PE,NFO-OPT,NFO
39854594,155682,NUVAMA26JUN1160CE,"NUVAMA",0,2026-06-30,1160,0.05,500,CE,NFO-OPT,NFO
39854850,155683,NUVAMA26JUN1160PE,"NUVAMA",0,2026-06-30,1160,0.05,500,PE,NFO-OPT,NFO
39855106,155684,NUVAMA26JUN1200CE,"NUVAMA",0,2026-06-30,1200,0.05,500,CE,NFO-OPT,NFO
39855362,155685,NUVAMA26JUN1200PE,"NUVAMA",0,2026-06-30,1200,0.05,500,PE,NFO-OPT,NFO
39855618,155686,NUVAMA26JUN1240CE,"NUVAMA",0,2026-06-30,1240,0.05,500,CE,NFO-OPT,NFO
39855874,155687,NUVAMA26JUN1240PE,"NUVAMA",0,2026-06-30,1240,0.05,500,PE,NFO-OPT,NFO
39856130,155688,NUVAMA26JUN1280CE,"NUVAMA",0,2026-06-30,1280,0.05,500,CE,NFO-OPT,NFO
39856386,155689,NUVAMA26JUN1280PE,"NUVAMA",0,2026-06-30,1280,0.05,500,PE,NFO-OPT,NFO
39856642,155690,NUVAMA26JUN1320CE,"NUVAMA",0,2026-06-30,1320,0.05,500,CE,NFO-OPT,NFO
39856898,155691,NUVAMA26JUN1320PE,"NUVAMA",0,2026-06-30,1320,0.05,500,PE,NFO-OPT,NFO
39857154,155692,NUVAMA26JUN1360CE,"NUVAMA",0,2026-06-30,1360,0.05,500,CE,NFO-OPT,NFO
39857410,155693,NUVAMA26JUN1360PE,"NUVAMA",0,2026-06-30,1360,0.05,500,PE,NFO-OPT,NFO
39878658,155776,NUVAMA26JUN1400CE,"NUVAMA",0,2026-06-30,1400,0.05,500,CE,NFO-OPT,NFO
39878914,155777,NUVAMA26JUN1400PE,"NUVAMA",0,2026-06-30,1400,0.05,500,PE,NFO-OPT,NFO
39879170,155778,NUVAMA26JUN1440CE,"NUVAMA",0,2026-06-30,1440,0.05,500,CE,NFO-OPT,NFO
39879426,155779,NUVAMA26JUN1440PE,"NUVAMA",0,2026-06-30,1440,0.05,500,PE,NFO-OPT,NFO
39879682,155780,NUVAMA26JUN1480CE,"NUVAMA",0,2026-06-30,1480,0.05,500,CE,NFO-OPT,NFO
39879938,155781,NUVAMA26JUN1480PE,"NUVAMA",0,2026-06-30,1480,0.05,500,PE,NFO-OPT,NFO
39882242,155790,NUVAMA26JUN1520CE,"NUVAMA",0,2026-06-30,1520,0.05,500,CE,NFO-OPT,NFO
39882498,155791,NUVAMA26JUN1520PE,"NUVAMA",0,2026-06-30,1520,0.05,500,PE,NFO-OPT,NFO
39882754,155792,NUVAMA26JUN1600CE,"NUVAMA",0,2026-06-30,1600,0.05,500,CE,NFO-OPT,NFO
39883010,155793,NUVAMA26JUN1600PE,"NUVAMA",0,2026-06-30,1600,0.05,500,PE,NFO-OPT,NFO
37526274,146587,NYKAA26APR270CE,"NYKAA",0,2026-04-28,270,0.01,3125,CE,NFO-OPT,NFO
37526530,146588,NYKAA26APR270PE,"NYKAA",0,2026-04-28,270,0.01,3125,PE,NFO-OPT,NFO
34500610,134768,NYKAA26APR272.5CE,"NYKAA",0,2026-04-28,272.5,0.01,3125,CE,NFO-OPT,NFO
34500866,134769,NYKAA26APR272.5PE,"NYKAA",0,2026-04-28,272.5,0.01,3125,PE,NFO-OPT,NFO
34500098,134766,NYKAA26APR267.5CE,"NYKAA",0,2026-04-28,267.5,0.01,3125,CE,NFO-OPT,NFO
34500354,134767,NYKAA26APR267.5PE,"NYKAA",0,2026-04-28,267.5,0.01,3125,PE,NFO-OPT,NFO
37526786,146589,NYKAA26APR275CE,"NYKAA",0,2026-04-28,275,0.01,3125,CE,NFO-OPT,NFO
37527042,146590,NYKAA26APR275PE,"NYKAA",0,2026-04-28,275,0.01,3125,PE,NFO-OPT,NFO
37524226,146579,NYKAA26APR265CE,"NYKAA",0,2026-04-28,265,0.01,3125,CE,NFO-OPT,NFO
37525506,146584,NYKAA26APR265PE,"NYKAA",0,2026-04-28,265,0.01,3125,PE,NFO-OPT,NFO
34501122,134770,NYKAA26APR277.5CE,"NYKAA",0,2026-04-28,277.5,0.01,3125,CE,NFO-OPT,NFO
34501378,134771,NYKAA26APR277.5PE,"NYKAA",0,2026-04-28,277.5,0.01,3125,PE,NFO-OPT,NFO
34499586,134764,NYKAA26APR262.5CE,"NYKAA",0,2026-04-28,262.5,0.01,3125,CE,NFO-OPT,NFO
34499842,134765,NYKAA26APR262.5PE,"NYKAA",0,2026-04-28,262.5,0.01,3125,PE,NFO-OPT,NFO
37527298,146591,NYKAA26APR280CE,"NYKAA",0,2026-04-28,280,0.01,3125,CE,NFO-OPT,NFO
37527554,146592,NYKAA26APR280PE,"NYKAA",0,2026-04-28,280,0.01,3125,PE,NFO-OPT,NFO
37523202,146575,NYKAA26APR260CE,"NYKAA",0,2026-04-28,260,0.01,3125,CE,NFO-OPT,NFO
37523970,146578,NYKAA26APR260PE,"NYKAA",0,2026-04-28,260,0.01,3125,PE,NFO-OPT,NFO
34501634,134772,NYKAA26APR282.5CE,"NYKAA",0,2026-04-28,282.5,0.01,3125,CE,NFO-OPT,NFO
34501890,134773,NYKAA26APR282.5PE,"NYKAA",0,2026-04-28,282.5,0.01,3125,PE,NFO-OPT,NFO
34499074,134762,NYKAA26APR257.5CE,"NYKAA",0,2026-04-28,257.5,0.01,3125,CE,NFO-OPT,NFO
34499330,134763,NYKAA26APR257.5PE,"NYKAA",0,2026-04-28,257.5,0.01,3125,PE,NFO-OPT,NFO
37527810,146593,NYKAA26APR285CE,"NYKAA",0,2026-04-28,285,0.01,3125,CE,NFO-OPT,NFO
37528066,146594,NYKAA26APR285PE,"NYKAA",0,2026-04-28,285,0.01,3125,PE,NFO-OPT,NFO
37522690,146573,NYKAA26APR255CE,"NYKAA",0,2026-04-28,255,0.01,3125,CE,NFO-OPT,NFO
37522946,146574,NYKAA26APR255PE,"NYKAA",0,2026-04-28,255,0.01,3125,PE,NFO-OPT,NFO
34502146,134774,NYKAA26APR287.5CE,"NYKAA",0,2026-04-28,287.5,0.01,3125,CE,NFO-OPT,NFO
34502402,134775,NYKAA26APR287.5PE,"NYKAA",0,2026-04-28,287.5,0.01,3125,PE,NFO-OPT,NFO
34498562,134760,NYKAA26APR252.5CE,"NYKAA",0,2026-04-28,252.5,0.01,3125,CE,NFO-OPT,NFO
34498818,134761,NYKAA26APR252.5PE,"NYKAA",0,2026-04-28,252.5,0.01,3125,PE,NFO-OPT,NFO
37528578,146596,NYKAA26APR290PE,"NYKAA",0,2026-04-28,290,0.01,3125,PE,NFO-OPT,NFO
37530370,146603,NYKAA26APR310CE,"NYKAA",0,2026-04-28,310,0.01,3125,CE,NFO-OPT,NFO
37529858,146601,NYKAA26APR305CE,"NYKAA",0,2026-04-28,305,0.01,3125,CE,NFO-OPT,NFO
37530114,146602,NYKAA26APR305PE,"NYKAA",0,2026-04-28,305,0.01,3125,PE,NFO-OPT,NFO
37529346,146599,NYKAA26APR300CE,"NYKAA",0,2026-04-28,300,0.01,3125,CE,NFO-OPT,NFO
37529602,146600,NYKAA26APR300PE,"NYKAA",0,2026-04-28,300,0.01,3125,PE,NFO-OPT,NFO
37528834,146597,NYKAA26APR295CE,"NYKAA",0,2026-04-28,295,0.01,3125,CE,NFO-OPT,NFO
37529090,146598,NYKAA26APR295PE,"NYKAA",0,2026-04-28,295,0.01,3125,PE,NFO-OPT,NFO
34502658,134776,NYKAA26APR292.5CE,"NYKAA",0,2026-04-28,292.5,0.01,3125,CE,NFO-OPT,NFO
34502914,134777,NYKAA26APR292.5PE,"NYKAA",0,2026-04-28,292.5,0.01,3125,PE,NFO-OPT,NFO
37528322,146595,NYKAA26APR290CE,"NYKAA",0,2026-04-28,290,0.01,3125,CE,NFO-OPT,NFO
37521666,146569,NYKAA26APR250CE,"NYKAA",0,2026-04-28,250,0.01,3125,CE,NFO-OPT,NFO
37522434,146572,NYKAA26APR250PE,"NYKAA",0,2026-04-28,250,0.01,3125,PE,NFO-OPT,NFO
34498050,134758,NYKAA26APR247.5CE,"NYKAA",0,2026-04-28,247.5,0.01,3125,CE,NFO-OPT,NFO
34498306,134759,NYKAA26APR247.5PE,"NYKAA",0,2026-04-28,247.5,0.01,3125,PE,NFO-OPT,NFO
37506050,146508,NYKAA26APR245CE,"NYKAA",0,2026-04-28,245,0.01,3125,CE,NFO-OPT,NFO
37506306,146509,NYKAA26APR245PE,"NYKAA",0,2026-04-28,245,0.01,3125,PE,NFO-OPT,NFO
